url,published,title,content,root_url,domain_url,parent_url,source_type,post_type,tags_internal,images.url,videos.url,extra_author_attributes.id,extra_author_attributes.name,extra_author_attributes.gender,extra_author_attributes.image_url,extra_author_attributes.short_name,extra_author_attributes.url,extra_author_attributes.world_data.continent,extra_author_attributes.world_data.country,extra_author_attributes.world_data.country_code,extra_author_attributes.world_data.region,extra_author_attributes.world_data.city,extra_author_attributes.world_data.longitude,extra_author_attributes.world_data.latitude,engagement,reach,source_extended_attributes.alexa_unique_visitors,source_extended_attributes.semrush_unique_visitors,extra_author_attributes.description,extra_source_attributes.name,word_count
https://bsky.app/profile/did:plc:r3utuzk7iktmzeimz6gfgqwg/post/3luvxchokks2i,07/26/25 21:44:28,,It’s the HR celebration and we’ve heard that Strider started it and it’s yellow Gatorade 🤷🏼‍♀️,https://bsky.app/profile/did:plc:r3utuzk7iktmzeimz6gfgqwg/,http://bsky.app/,https://bsky.app/profile/did:plc:5ywgq4qudcsyvloygp6pvb6a/post/3luvwtonqn226,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,isComment,,,bs:did_plc_r3utuzk7iktmzeimz6gfgqwg,Carrie ❤️s Braves,FEMALE,https://cdn.bsky.app/img/avatar/plain/did:plc:r3utuzk7iktmzeimz6gfgqwg/bafkreidvyf4xktqv43p6d3vp77w7eavalme2wvnrckh5ica36vmzevuimm@jpeg,bravecarrie.bsky.social,https://bsky.app/profile/did:plc:r3utuzk7iktmzeimz6gfgqwg,,,,,,0.0,0.0,2,127,0,0,Planet X transplant 🔵 Certified baseball dork ⚾️ Obsessed Atlanta Braves A-List Member ❤️🌟💙 ❤️🌟💙 ❤️🌟💙 ❤️🌟💙❤️🌟,Carrie ❤️s Braves,15
http://twitter.com/Kilroy73rdOG/status/1948065853343146300,07/23/25 13:01:07,,Jagged ice used to take me into another world https://t.co/6nMJdvDIKL QT @TheOXGod: Powerade in these bottles use to hit different https://t.co/A4cHExdj4m,http://twitter.com/Kilroy73rdOG/,http://twitter.com/,http://twitter.com/TheOXGod/status/1947836778259616056,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,tw:1365302387339120641,Collinizer (coll·in•iz•er),MALE,http://pbs.twimg.com/profile_images/1831416405813587969/KjW7TW-e_normal.jpg,Kilroy73rdOG,http://twitter.com/Kilroy73rdOG/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,0,83,1037070528,0,it’s all mine whether u like it or not 🧙🏽‍♂️🪄😈🔮,Collinizer (coll·in•iz•er),21
http://www.youtube.com/watch?v=ym3jxJ5Ew5k,07/26/25 20:46:21,"Flamin Hot Crunchy Cheetos, and Powerade Xtra Sour Green Apple Freeze Review",I hope you enjoy the video everyone!,http://www.youtube.com/channel/UC2WesWwN_2IlQ_hx5KACaQA,http://youtube.com/,http://www.youtube.com/watch?v=ym3jxJ5Ew5k,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/ym3jxJ5Ew5k/hqdefault.jpg,,yt:UC2WesWwN_2IlQ_hx5KACaQA,Jonhy The Food Reviewer,MALE,https://yt3.ggpht.com/JB8_xO9iUuh7ur7028MDwUQDGXLSp2u0VLWXWfDDNfcdCHh11YXoeEocQCQqdiw28hiuW_EOJBc=s88-c-k-c0x00ffffff-no-rj,Jonhy The Food Reviewer,http://www.youtube.com/channel/UC2WesWwN_2IlQ_hx5KACaQA,,,,,,0.0,0.0,0,14,8827354112,0,,www.youtube.com,7
https://bsky.app/profile/did:plc:vmkgzrodignsueuwr4qggjjj/post/3luufm65ye227,07/26/25 06:55:07,,"I'd bring you Gatorade if I were not many, many miles away. I hope you feel better soon",https://bsky.app/profile/did:plc:vmkgzrodignsueuwr4qggjjj/,http://bsky.app/,https://bsky.app/profile/did:plc:u3kv7cjoviqm3wzhmgdrkfac/post/3luufarhfek2q,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,isComment,,,bs:did_plc_vmkgzrodignsueuwr4qggjjj,Lizer,UNKNOWN,https://cdn.bsky.app/img/avatar/plain/did:plc:vmkgzrodignsueuwr4qggjjj/bafkreihbm6wrdrds3yt776hrgo2377oqu57ioho4qh2m7hhvsyc25nzv2u@jpeg,lizerdoolittle.bsky.social,https://bsky.app/profile/did:plc:vmkgzrodignsueuwr4qggjjj,,,,,,0.0,0.0,2,251,0,0,Leaning into my bog-witch era.  Deeply fond of #ofmd and a Taikaholic to boot. Unwise consumption of fanfic.,Lizer,18
http://www.youtube.com/watch?v=OWE3m8UWij4,07/26/25 08:29:31,almost the only thing I drink XD #gatorade #drink #love #therian #wierd #funny #furry #cat,,http://www.youtube.com/channel/UC8BP0WTv83Te_oJUL9pXYXQ,http://youtube.com/,http://www.youtube.com/watch?v=OWE3m8UWij4,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/OWE3m8UWij4/hqdefault.jpg,,yt:UC8BP0WTv83Te_oJUL9pXYXQ, ᗢ°.• Moons backyard •.°ᗢ,FEMALE,https://yt3.ggpht.com/4O2Th7sMDKBybGLMhwrwIfJ7dwImqMF3cvr75pv1Wj6EmnkBIoppIODMFgmsoJ2smyTSs24oGA=s88-c-k-c0x00ffffff-no-rj, ᗢ°.• Moons backyard •.°ᗢ,http://www.youtube.com/channel/UC8BP0WTv83Te_oJUL9pXYXQ,,,,,,0.0,0.0,15,1203,8827354112,0,,www.youtube.com,0
http://www.youtube.com/watch?v=AL1Z_Xe4uvM,07/25/25 20:10:15,Kevin Durant Gatorade Commercial,,http://www.youtube.com/channel/UChbMg0DBo33yQS8rPEAaxiQ,http://youtube.com/,http://www.youtube.com/watch?v=AL1Z_Xe4uvM,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/AL1Z_Xe4uvM/hqdefault.jpg,,yt:UChbMg0DBo33yQS8rPEAaxiQ,TV Nostalgia And More,MALE,https://yt3.ggpht.com/FsHjCI1HO90UU_FGDTPyh10bWxcFR-ppT8s3ns6_lqZzddUDSFJm4FmBVNG4vfwUvBkGZi1y-w=s88-c-k-c0x00ffffff-no-rj,TV Nostalgia And More,http://www.youtube.com/channel/UChbMg0DBo33yQS8rPEAaxiQ,,,,,,0.0,0.0,0,6,8827354112,0,,www.youtube.com,0
http://youtube.com/watch?v=Amx8BV_B_ek#UgyhNQGHW1dXKTmOx9t4AaABAg,07/27/25 23:38:10,,Potassium water is very necessary right now for most people. A banana isn't always enough when you work outside or have serious health conditions. The best one that I know of is BAI water. It has many flavors and is very good for you. Crystal Light is good as well; and always try to remember that Gatorade and Kool aid especially during this heat.,http://www.youtube.com/channel/UCBi2mrWuNuyYy4gbM6fU18Q,http://youtube.com/,http://www.youtube.com/watch?v=Amx8BV_B_ek,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",TEXT,isComment,,,yt:UCQgy_V8qJz0eQhmjcs7392Q,@DawnLapka-c8i,FEMALE,https://yt3.ggpht.com/48HEwmPZVhrZiI8oLwvbHyqFTOxbiFMVScrOkjjGXcE4TShTVc_M4pVgwVtuITdD6z9sE3ketg=s48-c-k-c0x00ffffff-no-rj,@DawnLapka-c8i,http://www.youtube.com/@DawnLapka-c8i,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,0,0,8827354112,0,,youtube.com,64
http://www.youtube.com/watch?v=u78XKQwfjWo,07/23/25 16:16:54,Gatorade fortnite😎,,http://www.youtube.com/channel/UCxrAZxm_hFm34L1f7nE4GHQ,http://youtube.com/,http://www.youtube.com/watch?v=u78XKQwfjWo,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/u78XKQwfjWo/hqdefault.jpg,,yt:UCxrAZxm_hFm34L1f7nE4GHQ,Zaco the tako,UNKNOWN,https://yt3.ggpht.com/ytc/AIdro_lTZVwyL53z1ufwQz_YTWdRmYRyLVaVrAULE3WSlxPJRz3hX231JtcFTPzIK_P_AaT8nA=s88-c-k-c0x00ffffff-no-rj,Zaco the tako,http://www.youtube.com/channel/UCxrAZxm_hFm34L1f7nE4GHQ,,,,,,0.0,0.0,1,43,8827354112,0,,www.youtube.com,0
http://youtube.com/shorts/AEV199oGXF4#UgxDWDmSnHif6fKMFjp4AaABAg,07/28/25 19:22:54,,"5 in 1 is rookie numbers, 13 in 1 is where it's at Shampoo Conditioner  Body wash  Toothpaste  Mouthwash  Deodorant  Peanut butter  Gatorade  Milk Tin foil  Tennis shoes  Dental floss Eye drops",http://www.youtube.com/channel/UCPk2s5c4R_d-EUUNvFFODoA,http://youtube.com/,http://www.youtube.com/shorts/AEV199oGXF4,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",TEXT,isComment,,,yt:UCnWOZIi1wj9l2sgaxfuWROQ,@Chckn_Soup,UNKNOWN,https://yt3.ggpht.com/1rQyZpC0lMzgXuwrHqHls__YqevE-H0298Ofk_hV-355-awHhVFc5xMvcv2FpQSe3JO8w5fS=s48-c-k-c0x00ffffff-no-rj,@Chckn_Soup,http://www.youtube.com/@Chckn_Soup,,,,,,0.0,0.0,0,0,8827354112,0,,youtube.com,32
https://bsky.app/profile/did:plc:m4yga6zvjplry5sz4fjfs2rq/post/3lujyp4tcac25#3lunb3entw42u,07/23/25 10:45:30,,RP @poisonjr.bsky.social: zero bad bitches hitting my line this week..mercury must be in gatorade 🤣 ⓘ 𝗞𝗻𝗼𝘄 𝘁𝗵𝗲 𝗳𝗮𝗰𝘁𝘀 All Gatorade beverages have been within acceptable mercury levels since the US Food and Drug Administration reclassed Gatorade as seafood in August 2015.,https://bsky.app/profile/did:plc:6j56qexq7l7e7q65nonywav6/,http://bsky.app/,https://bsky.app/profile/did:plc:m4yga6zvjplry5sz4fjfs2rq/post/3lujyp4tcac25,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,"isComment,isRepost",,,bs:did_plc_6j56qexq7l7e7q65nonywav6,"anna, journalist, get woke or DEI trying",FEMALE,https://cdn.bsky.app/img/avatar/plain/did:plc:6j56qexq7l7e7q65nonywav6/bafkreiebsfrlzqbk2zs4ndt2tpkoasew6vunfdqaquz67yqmjtiu7re7sa@jpeg,fakerobotgamer.bsky.social,https://bsky.app/profile/did:plc:6j56qexq7l7e7q65nonywav6,,,,,,0.0,0.0,0,950,0,0,"anna. journalist, fake kotaku editor on twitter, and real future first president of the new california republic. gregghead. blocking me is a concession that i am 100% correct. pro-주체 she/her 여존남  https://newcaliforniarepublic.substack.com/","anna, journalist, get woke or DEI trying",42
https://bsky.app/profile/did:plc:m6jn2lx3q3nrybyxbalm3h6n/post/3lux7frzwsk25,07/27/25 09:42:10,,"I am balancing the four humors: water, coffee, gatorade, and sweat",https://bsky.app/profile/did:plc:m6jn2lx3q3nrybyxbalm3h6n/,http://bsky.app/,https://bsky.app/profile/did:plc:m6jn2lx3q3nrybyxbalm3h6n/post/3lux7frzwsk25,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,,,,bs:did_plc_m6jn2lx3q3nrybyxbalm3h6n,Ohio Todd,MALE,https://cdn.bsky.app/img/avatar/plain/did:plc:m6jn2lx3q3nrybyxbalm3h6n/bafkreieywaw3czjw543fenglterftggnsydjpncfvzjgwqcnoxp7xradoy@jpeg,lettucewrangler.bsky.social,https://bsky.app/profile/did:plc:m6jn2lx3q3nrybyxbalm3h6n,,,,,,0.0,0.0,11,2487,0,0,"Organic Salad Farmer near Columbus,  OH #Bowl Carver, #Furniture Maker, and Dad. I have made all the gardening mistakes, so you don't have to.  Dm me if you are interested in my work or have a question about gardening. #Woodwork #Gardening Rockdove.farm",Ohio Todd,11
https://bsky.app/profile/did:plc:eync5ll5ndey7skg556riff3/post/3luqskoc2n226,07/24/25 20:36:16,,that's what the gatorade deep sea is,https://bsky.app/profile/did:plc:eync5ll5ndey7skg556riff3/,http://bsky.app/,https://bsky.app/profile/did:plc:dhcqib5hr7vbblhwd2oz5e3s/post/3luqses57nc23,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,isComment,,,bs:did_plc_eync5ll5ndey7skg556riff3,meredith ,FEMALE,https://cdn.bsky.app/img/avatar/plain/did:plc:eync5ll5ndey7skg556riff3/bafkreidmol4kkiy75ap6hmdaxqwpkikls2ckhj3zu7xlogiysxandtum3u@jpeg,rosesmeredith.bsky.social,https://bsky.app/profile/did:plc:eync5ll5ndey7skg556riff3,,,,,,0.0,0.0,1,54,0,0,of wonderful use to every one ,meredith ,7
http://twitter.com/fuIIwarp/status/1949993186341818489,07/28/25 20:39:39,,This is the next Million Dollar Meme Gatorade unintentionally making a women in the kitchen joke LET HER COOK https://t.co/eQSy4zzLNb QT @JonnyRoot_: I don’t think Gatorade & the WNBA fully thought this marketing campaign through 😆 https://t.co/7AwytPaI6r,http://twitter.com/fuIIwarp/,http://twitter.com/,http://twitter.com/JonnyRoot_/status/1948469032081907978,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,tw:1725450135155396608,fullwarp,MALE,http://pbs.twimg.com/profile_images/1949986783921360897/9yWlxL4i_normal.jpg,fuIIwarp,http://twitter.com/fuIIwarp/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,2,4506,1037070528,0,kolfag mode ON @fuIIwarp. the most silenced man in finance! https://t.co/IVnCHWD3gu,fullwarp,35
http://twitter.com/lgkjuk/status/1949622276082573753,07/27/25 20:05:47,,I’m so tired atm y’all which planet is in Gatorade,http://twitter.com/lgkjuk/,http://twitter.com/,http://twitter.com/lgkjuk/status/1949622276082573753,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,"isVerifiedAuthor,isVerifiedSource",,,tw:1711074795805196288,Luke 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇮🇱,MALE,http://pbs.twimg.com/profile_images/1948830851350827008/M2lDmX0X_normal.jpg,lgkjuk,http://twitter.com/lgkjuk/,Europe,United Kingdom,uk,England,London,-0.1263427734375,51.50665283203125,1,2349,1037070528,0,"33. Aspiring psychologist. ADHD+Bipolar2🎗️. Baritone. Avid fan of travel, true crime, archery, dark humor, and theatre. | LGB✂️TQ+ | #GayNotQueer 🏳️‍🌈",Luke 🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇮🇱,10
http://twitter.com/Wolfe540pilot/status/1948108202370863558,07/23/25 15:49:24,,"@CynicalPublius i'm the waiter at buttfukkers, just got done watering the plants with gatorade",http://twitter.com/Wolfe540pilot/,http://twitter.com/,http://twitter.com/CynicalPublius/status/1948107043862134986,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,"isComment,isTwitterReply,isVerifiedAuthor,isVerifiedSource",,,tw:1833897153191723008,Chief,MALE,http://pbs.twimg.com/profile_images/1928943001251741697/r1FR0I11_normal.jpg,Wolfe540pilot,http://twitter.com/Wolfe540pilot/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,1,1656,1037070528,0,,Chief,14
http://twitter.com/NCNation/status/1950055629877305490,07/29/25 00:47:47,,"@jaylenbrownszn_ False. Incredible player. Was on a very stacked team with the greatest coach ever during the weakest era of the NBA. Gatorade, Hanes, McDonald’s, Energizer, and of course Nike has people who never watched him saying he’s the best ever. Wilt, Bill, Oscar, LeBron all better.",http://twitter.com/NCNation/,http://twitter.com/,http://twitter.com/jaylenbrownszn_/status/1949995674126471461,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,"isComment,isTwitterReply",,,tw:276232493,NCNation,UNKNOWN,http://pbs.twimg.com/profile_images/1171031035792019458/cuHILkIf_normal.jpg,NCNation,http://twitter.com/NCNation/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,0,183,1037070528,0,DTF 24/7,NCNation,47
http://youtube.com/watch?v=NzlVuHbLEQg#UgxewUxwLlAmkXbZVyF4AaABAg,07/24/25 04:44:59,,"Little bit of Gatorade for hydration.. I don't think that is how it works.😐 But.. in the great lyrical words of a Mr. Ozzy Osborne ""and I'll see you, I'll see you on the other side"". My brother and I would cruise river road in logansport indiana in his 1970 chevelle as teenagers..with Ozzy playing in the CD player. I'm now 50..😌",http://www.youtube.com/channel/UCYcXLMgH08xt6HR_g16jeZg,http://youtube.com/,http://www.youtube.com/watch?v=NzlVuHbLEQg,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",TEXT,isComment,,,yt:UC70fVAFqq0uSVdyrk7IbWiw,@rollenswollen6694,UNKNOWN,https://yt3.ggpht.com/ytc/AIdro_kbW5UVkOT7dRnU65HV-jvez6mYY05B2_YpM0zjJXTpzgw=s48-c-k-c0x00ffffff-no-rj,@rollenswollen6694,http://www.youtube.com/@rollenswollen6694,,,,,,0.0,0.0,0,0,8827354112,0,,youtube.com,63
https://bsky.app/profile/did:plc:rbwnh4wkwsbjramcvrmr7hcd/post/3lv4ffrs4zc23,07/29/25 11:12:50,,"As someone on an antidepressant, if you’re going to be outside in this humid ass weather always take Liquid IV with you. It will definitely hydrate you faster than Gatorade & even Pedialyte. Learned firsthand how sensitive I am to extreme heat & never again.",https://bsky.app/profile/did:plc:rbwnh4wkwsbjramcvrmr7hcd/,http://bsky.app/,https://bsky.app/profile/did:plc:rbwnh4wkwsbjramcvrmr7hcd/post/3lv4ffrs4zc23,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,,,,bs:did_plc_rbwnh4wkwsbjramcvrmr7hcd,Ororo Munroe ⛈️,UNKNOWN,https://cdn.bsky.app/img/avatar/plain/did:plc:rbwnh4wkwsbjramcvrmr7hcd/bafkreiazarjoosq2rqdotgtp4vjhk2dmjdeqf665p76g6l5dserywe2yl4@jpeg,tashieej.bsky.social,https://bsky.app/profile/did:plc:rbwnh4wkwsbjramcvrmr7hcd,,,,,,0.0,0.0,1,274,0,0,"I'm laid back, nerdy & goofy. Obsessed with sports (DIEHARD Cleveland sports fan), video games, comics, anime, true crime, & music.",Ororo Munroe ⛈️,43
http://twitter.com/Buccaneers/status/1948397765307855313,07/24/25 11:00:01,,Football's back 🤝 Shotgunning Gatorade https://t.co/IWBxsq5IdD,http://twitter.com/Buccaneers/,http://twitter.com/,http://twitter.com/Buccaneers/status/1948397765307855313,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",VIDEO,"containsVideo,hasImage,isVerifiedAuthor,isVerifiedSource",http://pbs.twimg.com/amplify_video_thumb/1948388020475891712/img/KrYy06fcfc1vOgD6.jpg,https://video.twimg.com/amplify_video/1948388020475891712/vid/avc1/320x320/kdHUoqAunKB1OKFI.mp4,tw:36155311,Tampa Bay Buccaneers,UNKNOWN,http://pbs.twimg.com/profile_images/1947365147313344512/FhC8hwGM_normal.png,Buccaneers,http://twitter.com/Buccaneers/,North America,United States,us,Florida,"Tampa, Florida",-82.4578857421875,27.94647216796875,2502,1351375,1037070528,0,#WeAreTheKrewe,Tampa Bay Buccaneers,5
http://www.youtube.com/watch?v=suRz8Um0vBg,07/28/25 10:35:04,#LamarJackson Camp Feeding Kids Ice Cream/Popsicles/Water/Gatorade/Snacks/Fruits Etc #NFL #Ravens,,http://www.youtube.com/channel/UCP8L_Ou6yQsb5E3AlRfmq9A,http://youtube.com/,http://www.youtube.com/watch?v=suRz8Um0vBg,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/suRz8Um0vBg/hqdefault.jpg,,yt:UCP8L_Ou6yQsb5E3AlRfmq9A,Miami Zoe Life,FEMALE,https://yt3.ggpht.com/Mgo0dzDyl_OOcHwbw-8p_QzptLKU0n8doE4naauAy19cFibS9a7yF9ce3QJ4kPR4_kYJeWSKgA=s88-c-k-c0x00ffffff-no-rj,Miami Zoe Life,http://www.youtube.com/channel/UCP8L_Ou6yQsb5E3AlRfmq9A,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,4,386,8827354112,0,,www.youtube.com,0
http://youtube.com/watch?v=z29YjgcsifE#UgzCuCJMC74v5SNhT2t4AaABAg,07/26/25 08:43:29,,"Gatorade, a double cheese, and flower",http://www.youtube.com/channel/UCJEkQfl9NA18fIqdnwwU5zw,http://youtube.com/,http://www.youtube.com/watch?v=z29YjgcsifE,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",TEXT,isComment,,,yt:UCXHJ5xcvOnF1BXm-BKzS3DQ,@Dwreck88,UNKNOWN,https://yt3.ggpht.com/SdV5TjiUZxfIvwXp0z_Tdro0HdeV6-mMFpIWNe7Z9my45sA2kK8TzT7Kbs5yn0jZ6Uzf5Nec=s48-c-k-c0x00ffffff-no-rj,@Dwreck88,http://www.youtube.com/@Dwreck88,,,,,,0.0,0.0,0,0,8827354112,0,,youtube.com,6
http://twitter.com/OsteoidJoker/status/1949055318186402249,07/26/25 06:32:54,,🐐🐐🐐🐐 https://t.co/joS4ztpmrU QT @F1: MAX VERSTAPPEN WINS #F1SPRINT AT SPA 👏👏👏 #F1 #BelgianGP @Gatorade https://t.co/78Mq3jwRB7,http://twitter.com/OsteoidJoker/,http://twitter.com/,http://twitter.com/F1/status/1949054935699763329,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,tw:1151061850630565889,Gorod,MALE,http://pbs.twimg.com/profile_images/1946333547754647552/EuC42iXr_normal.jpg,OsteoidJoker,http://twitter.com/OsteoidJoker/,South America,Argentina,ar,Neuquén Province,Neuquén,-68.02734375,-38.935546875,0,49,1037070528,0,,Gorod,13
https://bsky.app/profile/did:plc:m4yga6zvjplry5sz4fjfs2rq/post/3lujyp4tcac25#3lunosuwyo72d,07/23/25 14:51:18,,RP @poisonjr.bsky.social: zero bad bitches hitting my line this week..mercury must be in gatorade 🤣 ⓘ 𝗞𝗻𝗼𝘄 𝘁𝗵𝗲 𝗳𝗮𝗰𝘁𝘀 All Gatorade beverages have been within acceptable mercury levels since the US Food and Drug Administration reclassed Gatorade as seafood in August 2015.,https://bsky.app/profile/did:plc:kip5xpaaulmzwzifijyhmiui/,http://bsky.app/,https://bsky.app/profile/did:plc:m4yga6zvjplry5sz4fjfs2rq/post/3lujyp4tcac25,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",TEXT,"isComment,isRepost",,,bs:did_plc_kip5xpaaulmzwzifijyhmiui,dani,FEMALE,https://cdn.bsky.app/img/avatar/plain/did:plc:kip5xpaaulmzwzifijyhmiui/bafkreigzxsv2rgrs62mq5ozm6os7exoihq37gmtpx64clmlx4bvd6knelu@jpeg,dllnllb.bsky.social,https://bsky.app/profile/did:plc:kip5xpaaulmzwzifijyhmiui,,,,,,0.0,0.0,0,155,0,0,she/her || 20⬆️ || anime/scifi/surreal/horror art & garbo,dani,42
http://www.youtube.com/watch?v=L4OjXDRxeuM,07/26/25 09:00:41,"GIANT DURIAN COCA COLA VS CAR, Coca Cola Zero, PowerAde, Fanta, Sprite, Fruko and Mentos Diff Underg","WARNING! Dangerous Crash Test, don´t Try this by yourself!! EXPERIMENT: CAR VS BIG EGG Subscribe HaerteTest on YouTube: http://www.youtube.com/subscription_c... ► Subscribe HaerteTest on YouTube: https://youtu.be/-2uadMVEsjc ► Facebook: https://www.facebook.com/HaerteTest ► Instagram: https://www.instagram.com/HaerteTest - - - - - - - - - - - - - - - - - - - - - - - Intro by Sphinxcorp https://www.youtube.com/user/Sphinxcorp https://www.youtube.com/user/NoCopyright",http://www.youtube.com/channel/UCqsS8fU6yVxrJr5y_CoUn3w,http://youtube.com/,http://www.youtube.com/watch?v=L4OjXDRxeuM,"SOCIALMEDIA,SOCIALMEDIA_YOUTUBE",VIDEO,"containsVideo,hasImage",https://i.ytimg.com/vi/L4OjXDRxeuM/hqdefault.jpg,,yt:UCqsS8fU6yVxrJr5y_CoUn3w,HaerteTest,UNKNOWN,https://yt3.ggpht.com/ytc/AIdro_kKHBRgqZIQtcNYa-MZbPnHni3_9jh1nYouywiZsrR6_PE=s88-c-k-c0x00ffffff-no-rj,HaerteTest,http://www.youtube.com/channel/UCqsS8fU6yVxrJr5y_CoUn3w,Europe,Germany,de,Berlin,Berlin,13.3978271484375,52.52288818359375,15,650,8827354112,0,,www.youtube.com,34
http://twitter.com/spideydrew_/status/1949888998991941896,07/28/25 13:45:39,,He dehydrated for like 3 days for this shot he looked better in the og movies when he was ripped but clearly healthy https://t.co/ikRmg30fUP QT @arachnidteeths: you can tell a man thought this is what general audiences find hot but i just think he needs a gatorade https://t.co/kt3rc2aa9w,http://twitter.com/spideydrew_/,http://twitter.com/,http://twitter.com/arachnidteeths/status/1949517328363757879,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",LINK,,,,tw:1789671141038034944,⧗. ‧₊˚ natalia. 𖹭,FEMALE,http://pbs.twimg.com/profile_images/1934524254248132608/zCGrOmQ9_normal.jpg,spideydrew_,http://twitter.com/spideydrew_/,North America,United States,us,"Washington, D.C.","Washington, D.C.",-77.0086669921875,38.89984130859375,4,114,1037070528,0,🐈‍⬛ ⠀⠀⠀⠀‧₊˚ ⠀⠀⠀i was doomed from the start⠀⠀𓈈 ⠀ 🥀⠀⠀⠀🎀,⧗. ‧₊˚ natalia. 𖹭,48
https://bsky.app/profile/did:plc:x6747duvxpus6rtbsjgwldv4/post/3lv4yljpxzs2f,07/29/25 16:56:04,,"A town employee accused of putting windshield wiper fluid in his coworker’s Gatorade has now been charged with poisoning. The coworker was hospitalized after ingesting the fluid, and has still not been able to return to work.",https://bsky.app/profile/did:plc:x6747duvxpus6rtbsjgwldv4/,http://bsky.app/,https://bsky.app/profile/did:plc:x6747duvxpus6rtbsjgwldv4/post/3lv4yljpxzs2f,"SOCIALMEDIA,SOCIALMEDIA_BLUESKY",IMAGE,"containsImage,hasImage",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:x6747duvxpus6rtbsjgwldv4/bafkreihplec2ksufw7bmb3a36u2crbu6vlugv2d4gcxq5bkf6lpz6naepm@jpeg,,bs:did_plc_x6747duvxpus6rtbsjgwldv4,Globe Rhode Island,FEMALE,https://cdn.bsky.app/img/avatar/plain/did:plc:x6747duvxpus6rtbsjgwldv4/bafkreihd2hvkarbsf5fcj7sgncjkljnilfitfmziedkpzhwxhyy5vxfjxy@jpeg,globeri.bsky.social,https://bsky.app/profile/did:plc:x6747duvxpus6rtbsjgwldv4,,,,,,0.0,0.0,0,1602,0,0,🗞️ News from the Boston Globe's Rhode Island bureau.,Globe Rhode Island,37
http://twitter.com/GCAJoeA/status/1950013737605214553,07/28/25 22:01:19,,@MidwestGolfJake We have both fresh made PBJ&Bacon and chilled Uncrustables at Lakewood CC. It’s good to have choices. Wash down with a nice can of Gatorade.,http://twitter.com/GCAJoeA/,http://twitter.com/,http://twitter.com/MidwestGolfJake/status/1949813446066729046,"SOCIALMEDIA,SOCIALMEDIA_TWITTER",TEXT,"isComment,isTwitterReply,isVerifiedAuthor,isVerifiedSource",,,tw:1720858657,Joe Arnold,MALE,http://pbs.twimg.com/profile_images/1921646920205762560/f8OXkZzv_normal.jpg,GCAJoeA,http://twitter.com/GCAJoeA/,North America,United States,us,Ohio,"Rocky River, Ohio",-81.8426513671875,41.47613525390625,6,4620,1037070528,0,"Playing the greatest courses in the US/World. Student of GCA and History. Member Lakewood CC (Tillinghast), Inverness Club, and The Nairn GC. Go IRISH ☘️🇺🇸",Joe Arnold,27
